temp,Date,Time
28.568,2/24/16,04:30:00 - AM
28.568,2/25/16,07:00:00 - PM
28.568,2/25/16,07:15:00 - PM
28.568,2/25/16,09:15:00 - PM
28.568,2/25/16,09:30:00 - PM
28.568,2/25/16,10:00:00 - PM
28.568,2/25/16,10:15:00 - PM
28.568,2/25/16,10:30:00 - PM
28.568,2/25/16,10:45:00 - PM
28.568,2/25/16,11:00:00 - PM
28.568,2/25/16,11:15:00 - PM
28.568,2/25/16,11:30:00 - PM
28.568,2/25/16,11:45:00 - PM
28.568,2/27/16,09:45:00 - AM
28.568,2/28/16,09:45:00 - AM
28.568,2/28/16,10:00:00 - AM
28.568,2/28/16,01:15:00 - PM
28.568,2/28/16,02:15:00 - PM
28.568,2/29/16,06:15:00 - PM
28.568,1/3/16,05:45:00 - PM
28.568,1/3/16,06:00:00 - PM
28.568,1/3/16,06:15:00 - PM
28.568,1/3/16,06:30:00 - PM
28.568,3/3/16,09:15:00 - AM
28.568,5/3/16,05:30:00 - PM
28.568,8/3/16,06:00:00 - AM
28.568,8/3/16,06:15:00 - AM
28.568,9/3/16,04:45:00 - AM
28.568,9/3/16,05:00:00 - AM
28.568,10/3/16,05:45:00 - AM
28.568,10/3/16,06:00:00 - AM
28.568,10/3/16,06:15:00 - AM
28.568,11/3/16,11:15:00 - PM
28.568,12/3/16,04:30:00 - AM
28.568,12/3/16,04:45:00 - AM
28.568,12/3/16,05:00:00 - AM
28.568,12/3/16,07:15:00 - AM
28.568,3/14/16,06:00:00 - AM
28.568,3/14/16,06:15:00 - AM
28.568,3/14/16,06:30:00 - AM
28.568,3/14/16,06:45:00 - AM
28.568,3/15/16,03:30:00 - AM
28.568,3/15/16,03:45:00 - AM
28.568,3/15/16,04:00:00 - AM
28.568,3/15/16,05:00:00 - AM
28.568,3/15/16,05:30:00 - AM
28.568,2/4/16,05:45:00 - AM
28.568,2/4/16,06:30:00 - AM
28.568,3/4/16,04:15:00 - AM
28.568,3/4/16,06:00:00 - AM
28.568,4/17/16,02:30:00 - AM
28.568,4/17/16,06:30:00 - PM
28.568,4/17/16,08:45:00 - PM
28.568,4/18/16,11:15:00 - PM
28.568,4/21/16,07:00:00 - AM
28.568,4/21/16,06:45:00 - PM
28.568,4/21/16,11:15:00 - PM
28.568,4/22/16,01:45:00 - AM
28.568,4/22/16,05:30:00 - AM
28.568,4/22/16,06:45:00 - AM
28.568,4/22/16,07:00:00 - AM
28.568,4/22/16,08:00:00 - PM
28.568,4/23/16,07:45:00 - AM
28.568,4/23/16,02:15:00 - PM
28.568,4/23/16,03:00:00 - PM
28.568,4/23/16,05:45:00 - PM
28.568,4/24/16,07:00:00 - AM
28.568,4/24/16,07:30:00 - AM
28.568,4/24/16,08:30:00 - AM
28.568,4/24/16,08:45:00 - AM
28.568,4/24/16,09:45:00 - AM
28.568,4/24/16,10:00:00 - AM
28.568,4/24/16,11:30:00 - AM
28.568,4/24/16,02:00:00 - PM
28.568,4/24/16,05:30:00 - PM
28.568,4/25/16,06:45:00 - PM
28.568,4/27/16,10:45:00 - PM
28.568,4/27/16,11:00:00 - PM
28.568,4/28/16,04:00:00 - AM
28.568,4/28/16,05:00:00 - AM
28.568,4/28/16,05:15:00 - AM
28.568,4/28/16,05:30:00 - AM
28.568,4/29/16,03:30:00 - PM
28.568,4/29/16,03:45:00 - PM
28.568,4/29/16,04:00:00 - PM
28.568,4/30/16,11:00:00 - AM
28.568,4/30/16,06:00:00 - PM
28.568,4/30/16,06:15:00 - PM
28.568,7/5/16,09:15:00 - AM
28.568,7/5/16,05:45:00 - PM
28.568,9/5/16,08:45:00 - AM
28.593,10/12/15,12:15:00 - PM
28.593,10/12/15,04:15:00 - PM
28.593,11/12/15,10:00:00 - AM
28.593,12/12/15,11:30:00 - AM
28.593,12/16/15,08:30:00 - AM
28.593,12/17/15,08:30:00 - AM
28.593,12/21/15,08:30:00 - AM
28.593,12/23/15,09:45:00 - AM
28.593,12/23/15,05:00:00 - PM
28.593,12/27/15,07:15:00 - PM
28.593,12/28/15,05:00:00 - PM
28.593,12/28/15,05:15:00 - PM
28.593,12/29/15,12:45:00 - AM
28.593,12/31/15,08:45:00 - AM
28.593,12/31/15,08:30:00 - PM
28.593,1/1/16,06:15:00 - PM
28.593,2/1/16,01:00:00 - AM
28.593,2/1/16,05:45:00 - PM
28.593,2/1/16,11:30:00 - PM
28.593,2/1/16,11:45:00 - PM
28.593,3/1/16,12:00:00 - AM
28.593,3/1/16,12:15:00 - AM
28.593,5/1/16,05:15:00 - PM
28.593,11/1/16,08:00:00 - PM
28.593,11/1/16,09:00:00 - PM
28.593,11/1/16,10:00:00 - PM
28.593,11/1/16,10:15:00 - PM
28.593,12/1/16,08:30:00 - PM
28.593,12/1/16,08:45:00 - PM
28.593,1/14/16,02:30:00 - AM
28.593,1/14/16,02:45:00 - AM
28.593,1/14/16,03:15:00 - AM
28.593,1/14/16,03:30:00 - AM
28.593,1/14/16,03:45:00 - AM
28.593,1/14/16,04:00:00 - AM
28.593,1/14/16,04:15:00 - AM
28.593,1/14/16,04:30:00 - AM
28.593,1/14/16,06:30:00 - AM
28.593,1/14/16,06:45:00 - AM
28.593,1/14/16,09:30:00 - PM
28.593,1/17/16,08:30:00 - AM
28.593,1/17/16,10:45:00 - PM
28.593,1/17/16,11:00:00 - PM
28.593,1/18/16,07:15:00 - AM
28.593,1/18/16,09:15:00 - PM
28.593,1/18/16,09:30:00 - PM
28.593,1/19/16,12:00:00 - AM
28.593,1/19/16,01:45:00 - AM
28.593,1/19/16,02:15:00 - AM
28.593,1/19/16,02:30:00 - AM
28.593,1/19/16,02:45:00 - AM
28.593,1/19/16,03:00:00 - AM
28.593,1/19/16,03:15:00 - AM
28.593,1/19/16,03:30:00 - AM
28.593,1/19/16,07:30:00 - PM
28.593,1/19/16,08:15:00 - PM
28.593,1/20/16,08:45:00 - AM
28.593,1/21/16,06:30:00 - PM
28.593,1/23/16,06:30:00 - PM
28.593,1/24/16,09:15:00 - AM
28.593,1/24/16,11:15:00 - PM
28.593,1/25/16,07:00:00 - PM
28.593,1/26/16,11:00:00 - PM
28.593,1/26/16,11:15:00 - PM
28.593,1/27/16,09:45:00 - PM
28.593,1/27/16,10:45:00 - PM
28.593,1/27/16,11:00:00 - PM
28.593,1/27/16,11:15:00 - PM
28.593,1/27/16,11:30:00 - PM
28.593,1/28/16,07:30:00 - PM
28.593,1/29/16,07:15:00 - AM
28.593,1/29/16,06:15:00 - PM
28.593,1/30/16,05:15:00 - PM
28.593,1/2/16,08:00:00 - AM
28.593,1/2/16,06:30:00 - PM
28.593,2/2/16,10:30:00 - PM
28.593,2/2/16,10:45:00 - PM
28.593,2/2/16,11:00:00 - PM
28.593,2/2/16,11:15:00 - PM
28.593,2/2/16,11:30:00 - PM
28.593,2/2/16,11:45:00 - PM
28.593,3/2/16,12:00:00 - AM
28.593,3/2/16,07:15:00 - AM
28.593,3/2/16,11:00:00 - PM
28.593,3/2/16,11:15:00 - PM
28.593,4/2/16,09:30:00 - PM
28.593,5/2/16,07:30:00 - PM
28.593,7/2/16,02:30:00 - AM
28.593,8/2/16,05:45:00 - AM
28.593,9/2/16,01:45:00 - AM
28.593,9/2/16,07:00:00 - AM
28.593,11/2/16,05:15:00 - AM
28.593,11/2/16,05:30:00 - AM
28.593,11/2/16,05:45:00 - AM
28.593,11/2/16,06:15:00 - AM
28.593,11/2/16,06:30:00 - AM
28.593,12/2/16,03:15:00 - AM
28.593,12/2/16,03:45:00 - AM
28.593,12/2/16,04:00:00 - AM
28.593,12/2/16,04:15:00 - AM
28.593,12/2/16,04:30:00 - AM
28.593,12/2/16,04:45:00 - AM
28.593,2/16/16,01:15:00 - AM
28.593,2/16/16,01:45:00 - AM
28.593,2/16/16,10:45:00 - PM
28.593,2/16/16,11:00:00 - PM
28.593,2/16/16,11:15:00 - PM
28.593,2/16/16,11:30:00 - PM
28.593,2/16/16,11:45:00 - PM
28.593,2/17/16,12:00:00 - AM
28.593,2/17/16,12:15:00 - AM
28.593,2/17/16,12:30:00 - AM
28.593,2/17/16,08:30:00 - AM
28.593,2/18/16,02:45:00 - AM
28.593,2/18/16,08:00:00 - AM
28.593,2/18/16,06:30:00 - PM
28.593,2/20/16,03:00:00 - PM
28.593,2/22/16,07:30:00 - AM
28.593,2/23/16,07:15:00 - AM
28.593,2/24/16,03:45:00 - AM
28.593,2/24/16,04:00:00 - AM
28.593,2/24/16,04:45:00 - AM
28.593,2/24/16,06:15:00 - PM
28.593,2/29/16,06:00:00 - PM
28.593,1/3/16,03:00:00 - PM
28.593,1/3/16,04:45:00 - PM
28.593,1/3/16,05:00:00 - PM
28.593,1/3/16,05:15:00 - PM
28.593,1/3/16,05:30:00 - PM
28.593,5/3/16,05:15:00 - PM
28.593,5/3/16,09:00:00 - PM
28.593,6/3/16,12:30:00 - AM
28.593,6/3/16,07:15:00 - AM
28.593,8/3/16,05:45:00 - AM
28.593,8/3/16,06:30:00 - AM
28.593,9/3/16,04:00:00 - AM
28.593,9/3/16,04:15:00 - AM
28.593,9/3/16,04:30:00 - AM
28.593,9/3/16,06:45:00 - AM
28.593,10/3/16,05:30:00 - AM
28.593,11/3/16,11:30:00 - PM
28.593,12/3/16,03:45:00 - AM
28.593,12/3/16,04:00:00 - AM
28.593,12/3/16,04:15:00 - AM
28.593,12/3/16,08:45:00 - PM
28.593,12/3/16,09:00:00 - PM
28.593,3/13/16,12:30:00 - AM
28.593,3/14/16,05:30:00 - AM
28.593,3/14/16,05:45:00 - AM
28.593,3/15/16,01:45:00 - AM
28.593,3/15/16,02:00:00 - AM
28.593,3/15/16,02:15:00 - AM
28.593,3/15/16,02:30:00 - AM
28.593,3/15/16,03:00:00 - AM
28.593,3/15/16,03:15:00 - AM
28.593,4/17/16,09:00:00 - PM
28.593,4/19/16,08:45:00 - AM
28.593,4/21/16,06:30:00 - AM
28.593,4/21/16,06:45:00 - AM
28.593,4/21/16,07:15:00 - AM
28.593,4/21/16,07:30:00 - AM
28.593,4/21/16,07:45:00 - AM
28.593,4/21/16,11:30:00 - PM
28.593,4/22/16,01:30:00 - AM
28.593,4/22/16,07:15:00 - AM
28.593,4/23/16,02:00:00 - PM
28.593,4/23/16,05:30:00 - PM
28.593,4/24/16,07:45:00 - AM
28.593,4/24/16,08:00:00 - AM
28.593,4/24/16,08:15:00 - AM
28.593,4/24/16,09:00:00 - AM
28.593,4/24/16,09:15:00 - AM
28.593,4/24/16,09:30:00 - AM
28.593,4/24/16,10:15:00 - AM
28.593,4/24/16,02:15:00 - PM
28.593,4/24/16,05:00:00 - PM
28.593,4/24/16,05:15:00 - PM
28.593,4/25/16,07:30:00 - AM
28.593,4/26/16,07:45:00 - AM
28.593,4/27/16,10:30:00 - PM
28.593,4/27/16,11:15:00 - PM
28.593,4/28/16,02:45:00 - PM
28.593,4/30/16,05:45:00 - PM
28.593,1/5/16,08:45:00 - AM
28.593,1/5/16,10:15:00 - PM
28.593,3/5/16,05:15:00 - PM
28.593,6/5/16,11:00:00 - AM
28.593,6/5/16,05:15:00 - PM
28.593,8/5/16,09:45:00 - AM
28.593,8/5/16,10:00:00 - AM
28.593,8/5/16,10:15:00 - AM
28.593,9/5/16,06:30:00 - PM
28.617,9/12/15,10:00:00 - AM
28.617,9/12/15,10:15:00 - AM
28.617,9/12/15,12:45:00 - PM
28.617,10/12/15,11:15:00 - AM
28.617,10/12/15,11:45:00 - AM
28.617,10/12/15,12:00:00 - PM
28.617,10/12/15,12:30:00 - PM
28.617,10/12/15,12:45:00 - PM
28.617,10/12/15,01:15:00 - PM
28.617,10/12/15,01:30:00 - PM
28.617,12/13/15,08:30:00 - AM
28.617,12/13/15,05:30:00 - PM
28.617,12/14/15,05:00:00 - PM
28.617,12/15/15,09:00:00 - AM
28.617,12/15/15,05:00:00 - PM
28.617,12/16/15,04:15:00 - PM
28.617,12/18/15,06:00:00 - PM
28.617,12/19/15,08:15:00 - AM
28.617,12/20/15,08:30:00 - AM
28.617,12/21/15,05:15:00 - PM
28.617,12/26/15,09:15:00 - AM
28.617,12/26/15,05:00:00 - PM
28.617,12/29/15,04:00:00 - AM
28.617,12/29/15,04:15:00 - AM
28.617,12/29/15,07:45:00 - AM
28.617,12/29/15,06:45:00 - PM
28.617,12/29/15,07:00:00 - PM
28.617,12/30/15,08:00:00 - AM
28.617,12/31/15,07:45:00 - PM
28.617,12/31/15,08:00:00 - PM
28.617,12/31/15,08:15:00 - PM
28.617,1/1/16,08:45:00 - AM
28.617,1/1/16,05:45:00 - PM
28.617,1/1/16,06:00:00 - PM
28.617,1/1/16,07:45:00 - PM
28.617,2/1/16,07:15:00 - AM
28.617,2/1/16,07:30:00 - AM
28.617,2/1/16,11:00:00 - PM
28.617,2/1/16,11:15:00 - PM
28.617,4/1/16,08:30:00 - AM
28.617,8/1/16,04:30:00 - PM
28.617,10/1/16,08:45:00 - AM
28.617,10/1/16,08:00:00 - PM
28.617,11/1/16,07:45:00 - PM
28.617,11/1/16,09:15:00 - PM
28.617,11/1/16,09:30:00 - PM
28.617,11/1/16,09:45:00 - PM
28.617,12/1/16,07:15:00 - AM
28.617,12/1/16,08:15:00 - PM
28.617,1/14/16,02:15:00 - AM
28.617,1/14/16,09:15:00 - PM
28.617,1/15/16,07:00:00 - AM
28.617,1/15/16,07:15:00 - PM
28.617,1/16/16,07:30:00 - PM
28.617,1/17/16,09:45:00 - PM
28.617,1/17/16,10:15:00 - PM
28.617,1/17/16,10:30:00 - PM
28.617,1/18/16,08:00:00 - AM
28.617,1/18/16,09:00:00 - PM
28.617,1/18/16,09:45:00 - PM
28.617,1/18/16,11:15:00 - PM
28.617,1/18/16,11:30:00 - PM
28.617,1/18/16,11:45:00 - PM
28.617,1/19/16,02:00:00 - AM
28.617,1/19/16,06:30:00 - AM
28.617,1/19/16,06:45:00 - AM
28.617,1/19/16,07:15:00 - PM
28.617,1/20/16,08:30:00 - AM
28.617,1/22/16,06:00:00 - PM
28.617,1/26/16,09:00:00 - PM
28.617,1/26/16,09:15:00 - PM
28.617,1/26/16,09:30:00 - PM
28.617,1/26/16,10:45:00 - PM
28.617,1/27/16,06:30:00 - PM
28.617,1/27/16,10:00:00 - PM
28.617,1/27/16,10:15:00 - PM
28.617,1/27/16,10:30:00 - PM
28.617,1/31/16,07:15:00 - PM
28.617,1/31/16,07:30:00 - PM
28.617,1/2/16,06:15:00 - PM
28.617,2/2/16,09:30:00 - PM
28.617,2/2/16,09:45:00 - PM
28.617,2/2/16,10:00:00 - PM
28.617,2/2/16,10:15:00 - PM
28.617,3/2/16,07:15:00 - PM
28.617,3/2/16,09:45:00 - PM
28.617,3/2/16,10:00:00 - PM
28.617,3/2/16,10:15:00 - PM
28.617,3/2/16,10:30:00 - PM
28.617,3/2/16,10:45:00 - PM
28.617,4/2/16,07:30:00 - AM
28.617,4/2/16,09:00:00 - PM
28.617,4/2/16,09:15:00 - PM
28.617,5/2/16,07:15:00 - PM
28.617,6/2/16,07:30:00 - AM
28.617,7/2/16,02:15:00 - AM
28.617,8/2/16,05:15:00 - AM
28.617,8/2/16,05:30:00 - AM
28.617,8/2/16,09:15:00 - PM
28.617,8/2/16,09:30:00 - PM
28.617,8/2/16,09:45:00 - PM
28.617,8/2/16,10:00:00 - PM
28.617,8/2/16,10:30:00 - PM
28.617,9/2/16,01:15:00 - AM
28.617,9/2/16,01:30:00 - AM
28.617,9/2/16,08:00:00 - PM
28.617,10/2/16,07:15:00 - AM
28.617,11/2/16,04:45:00 - AM
28.617,11/2/16,05:00:00 - AM
28.617,11/2/16,06:45:00 - AM
28.617,12/2/16,02:30:00 - AM
28.617,12/2/16,02:45:00 - AM
28.617,12/2/16,03:00:00 - AM
28.617,12/2/16,03:30:00 - AM
28.617,12/2/16,05:00:00 - AM
28.617,12/2/16,05:15:00 - AM
28.617,12/2/16,05:30:00 - AM
28.617,12/2/16,05:45:00 - AM
28.617,2/16/16,12:45:00 - AM
28.617,2/16/16,01:00:00 - AM
28.617,2/16/16,02:00:00 - AM
28.617,2/16/16,02:15:00 - AM
28.617,2/16/16,02:30:00 - AM
28.617,2/16/16,02:45:00 - AM
28.617,2/16/16,03:00:00 - AM
28.617,2/16/16,03:15:00 - AM
28.617,2/16/16,03:30:00 - AM
28.617,2/16/16,03:45:00 - AM
28.617,2/16/16,04:00:00 - AM
28.617,2/16/16,04:15:00 - AM
28.617,2/16/16,04:30:00 - AM
28.617,2/16/16,04:45:00 - AM
28.617,2/16/16,05:00:00 - AM
28.617,2/16/16,05:15:00 - AM
28.617,2/16/16,05:30:00 - AM
28.617,2/16/16,05:45:00 - AM
28.617,2/16/16,06:00:00 - AM
28.617,2/16/16,07:00:00 - AM
28.617,2/16/16,10:30:00 - AM
28.617,2/16/16,04:00:00 - PM
28.617,2/16/16,04:15:00 - PM
28.617,2/16/16,10:15:00 - PM
28.617,2/16/16,10:30:00 - PM
28.617,2/17/16,08:45:00 - AM
28.617,2/17/16,06:00:00 - PM
28.617,2/17/16,06:15:00 - PM
28.617,2/18/16,10:15:00 - AM
28.617,2/18/16,06:15:00 - PM
28.617,2/22/16,11:30:00 - PM
28.617,2/23/16,07:30:00 - AM
28.617,2/24/16,03:15:00 - AM
28.617,2/24/16,03:30:00 - AM
28.617,2/24/16,05:00:00 - AM
28.617,2/24/16,05:15:00 - AM
28.617,2/24/16,05:30:00 - AM
28.617,2/24/16,05:45:00 - AM
28.617,2/24/16,06:00:00 - AM
28.617,2/24/16,05:15:00 - PM
28.617,2/24/16,05:30:00 - PM
28.617,2/24/16,05:45:00 - PM
28.617,2/24/16,06:00:00 - PM
28.617,2/25/16,06:45:00 - PM
28.617,2/27/16,09:30:00 - AM
28.617,2/27/16,06:00:00 - PM
28.617,2/28/16,01:30:00 - PM
28.617,2/28/16,02:00:00 - PM
28.617,2/29/16,10:45:00 - AM
28.617,2/29/16,05:45:00 - PM
28.617,1/3/16,08:00:00 - AM
28.617,1/3/16,08:15:00 - AM
28.617,1/3/16,02:45:00 - PM
28.617,1/3/16,03:15:00 - PM
28.617,3/3/16,03:45:00 - PM
28.617,4/3/16,09:30:00 - AM
28.617,4/3/16,08:00:00 - PM
28.617,6/3/16,12:15:00 - AM
28.617,8/3/16,05:00:00 - AM
28.617,8/3/16,05:15:00 - AM
28.617,8/3/16,05:30:00 - AM
28.617,9/3/16,03:30:00 - AM
28.617,9/3/16,03:45:00 - AM
28.617,10/3/16,04:00:00 - AM
28.617,10/3/16,04:15:00 - AM
28.617,10/3/16,04:30:00 - AM
28.617,10/3/16,04:45:00 - AM
28.617,10/3/16,05:00:00 - AM
28.617,10/3/16,05:15:00 - AM
28.617,10/3/16,06:30:00 - AM
28.617,11/3/16,10:45:00 - PM
28.617,11/3/16,11:00:00 - PM
28.617,11/3/16,11:45:00 - PM
28.617,12/3/16,03:15:00 - AM
28.617,12/3/16,03:30:00 - AM
28.617,12/3/16,07:30:00 - AM
28.617,12/3/16,08:30:00 - PM
28.617,12/3/16,09:15:00 - PM
28.617,12/3/16,09:45:00 - PM
28.617,3/13/16,12:15:00 - AM
28.617,3/14/16,05:00:00 - AM
28.617,3/14/16,05:15:00 - AM
28.617,3/15/16,01:15:00 - AM
28.617,3/15/16,01:30:00 - AM
28.617,3/15/16,02:45:00 - AM
28.617,3/15/16,06:45:00 - AM
28.617,4/17/16,02:45:00 - AM
28.617,4/17/16,06:00:00 - PM
28.617,4/17/16,06:15:00 - PM
28.617,4/21/16,06:15:00 - AM
28.617,4/21/16,06:30:00 - PM
28.617,4/21/16,11:45:00 - PM
28.617,4/22/16,01:15:00 - AM
28.617,4/22/16,07:30:00 - PM
28.617,4/22/16,07:45:00 - PM
28.617,4/23/16,01:30:00 - PM
28.617,4/23/16,01:45:00 - PM
28.617,4/23/16,03:15:00 - PM
28.617,4/24/16,10:30:00 - AM
28.617,4/24/16,10:45:00 - AM
28.617,4/24/16,11:15:00 - AM
28.617,4/24/16,02:30:00 - PM
28.617,4/24/16,04:45:00 - PM
28.617,4/25/16,06:30:00 - PM
28.617,4/27/16,10:00:00 - PM
28.617,4/27/16,10:15:00 - PM
28.617,4/28/16,01:00:00 - AM
28.617,4/28/16,01:15:00 - AM
28.617,4/28/16,01:30:00 - AM
28.617,4/28/16,01:45:00 - AM
28.617,4/28/16,03:45:00 - AM
28.617,4/28/16,01:30:00 - PM
28.617,4/29/16,01:45:00 - PM
28.617,4/29/16,02:00:00 - PM
28.617,4/29/16,02:15:00 - PM
28.617,4/5/16,07:45:00 - PM
28.617,6/5/16,11:15:00 - AM
28.617,6/5/16,05:00:00 - PM
28.617,7/5/16,05:30:00 - PM
28.617,8/5/16,05:30:00 - PM
28.642,9/12/15,08:45:00 - AM
28.642,10/12/15,04:00:00 - PM
28.642,11/12/15,10:15:00 - AM
28.642,12/14/15,04:45:00 - PM
28.642,12/19/15,08:30:00 - AM
28.642,12/19/15,05:15:00 - PM
28.642,12/20/15,05:15:00 - PM
28.642,12/24/15,05:45:00 - PM
28.642,12/27/15,07:00:00 - PM
28.642,12/28/15,08:00:00 - AM
28.642,12/28/15,04:45:00 - PM
28.642,12/28/15,10:45:00 - PM
28.642,12/29/15,12:30:00 - AM
28.642,12/29/15,06:30:00 - PM
28.642,1/1/16,05:30:00 - PM
28.642,2/1/16,12:45:00 - AM
28.642,2/1/16,05:30:00 - PM
28.642,2/1/16,06:00:00 - PM
28.642,2/1/16,10:45:00 - PM
28.642,3/1/16,08:30:00 - AM
28.642,3/1/16,05:15:00 - PM
28.642,4/1/16,08:45:00 - AM
28.642,5/1/16,11:15:00 - AM
28.642,5/1/16,05:00:00 - PM
28.642,8/1/16,02:00:00 - PM
28.642,9/1/16,09:00:00 - AM
28.642,9/1/16,06:30:00 - PM
28.642,10/1/16,07:45:00 - PM
28.642,12/1/16,07:30:00 - AM
28.642,12/1/16,07:45:00 - AM
28.642,12/1/16,08:00:00 - PM
28.642,1/14/16,01:00:00 - AM
28.642,1/14/16,01:30:00 - AM
28.642,1/14/16,01:45:00 - AM
28.642,1/14/16,02:00:00 - AM
28.642,1/14/16,07:00:00 - AM
28.642,1/15/16,07:15:00 - AM
28.642,1/17/16,09:15:00 - PM
28.642,1/17/16,09:30:00 - PM
28.642,1/17/16,10:00:00 - PM
28.642,1/18/16,07:30:00 - AM
28.642,1/18/16,07:45:00 - AM
28.642,1/18/16,08:15:00 - AM
28.642,1/18/16,07:15:00 - PM
28.642,1/18/16,07:30:00 - PM
28.642,1/18/16,07:45:00 - PM
28.642,1/18/16,08:00:00 - PM
28.642,1/18/16,08:45:00 - PM
28.642,1/18/16,11:00:00 - PM
28.642,1/19/16,07:00:00 - AM
28.642,1/19/16,07:00:00 - PM
28.642,1/22/16,08:45:00 - AM
28.642,1/23/16,06:15:00 - PM
28.642,1/24/16,06:15:00 - PM
28.642,1/26/16,07:45:00 - AM
28.642,1/26/16,08:45:00 - PM
28.642,1/26/16,09:45:00 - PM
28.642,1/26/16,10:30:00 - PM
28.642,1/28/16,07:00:00 - PM
28.642,1/28/16,07:15:00 - PM
28.642,1/29/16,06:00:00 - PM
28.642,1/30/16,07:30:00 - AM
28.642,1/31/16,07:00:00 - PM
28.642,1/2/16,08:15:00 - AM
28.642,2/2/16,09:15:00 - PM
28.642,4/2/16,08:45:00 - PM
28.642,7/2/16,02:00:00 - AM
28.642,7/2/16,07:30:00 - AM
28.642,8/2/16,04:45:00 - AM
28.642,8/2/16,05:00:00 - AM
28.642,8/2/16,07:00:00 - AM
28.642,8/2/16,09:00:00 - PM
28.642,8/2/16,10:15:00 - PM
28.642,8/2/16,10:45:00 - PM
28.642,8/2/16,11:00:00 - PM
28.642,8/2/16,11:15:00 - PM
28.642,8/2/16,11:30:00 - PM
28.642,9/2/16,01:00:00 - AM
28.642,9/2/16,07:15:00 - AM
28.642,11/2/16,04:15:00 - AM
28.642,11/2/16,04:30:00 - AM
28.642,12/2/16,01:00:00 - AM
28.642,12/2/16,01:15:00 - AM
28.642,12/2/16,01:30:00 - AM
28.642,12/2/16,01:45:00 - AM
28.642,12/2/16,02:00:00 - AM
28.642,12/2/16,02:15:00 - AM
28.642,12/2/16,06:00:00 - AM
28.642,12/2/16,06:15:00 - AM
28.642,2/16/16,12:30:00 - AM
28.642,2/16/16,06:15:00 - AM
28.642,2/16/16,06:30:00 - AM
28.642,2/16/16,06:45:00 - AM
28.642,2/16/16,10:00:00 - AM
28.642,2/16/16,10:45:00 - AM
28.642,2/16/16,03:45:00 - PM
28.642,2/16/16,04:30:00 - PM
28.642,2/16/16,09:45:00 - PM
28.642,2/16/16,10:00:00 - PM
28.642,2/17/16,05:30:00 - PM
28.642,2/17/16,05:45:00 - PM
28.642,2/18/16,06:00:00 - PM
28.642,2/20/16,01:30:00 - PM
28.642,2/20/16,02:30:00 - PM
28.642,2/20/16,02:45:00 - PM
28.642,2/22/16,10:30:00 - PM
28.642,2/24/16,03:00:00 - AM
28.642,2/24/16,06:15:00 - AM
28.642,2/24/16,01:15:00 - PM
28.642,2/24/16,01:30:00 - PM
28.642,2/25/16,09:00:00 - AM
28.642,2/25/16,09:30:00 - AM
28.642,2/25/16,06:30:00 - PM
28.642,2/27/16,05:45:00 - PM
28.642,2/28/16,10:30:00 - AM
28.642,2/28/16,01:00:00 - PM
28.642,1/3/16,02:30:00 - PM
28.642,1/3/16,03:30:00 - PM
28.642,1/3/16,04:30:00 - PM
28.642,3/3/16,03:30:00 - PM
28.642,4/3/16,07:00:00 - PM
28.642,4/3/16,07:15:00 - PM
28.642,5/3/16,10:30:00 - PM
28.642,6/3/16,12:00:00 - AM
28.642,8/3/16,04:00:00 - AM
28.642,8/3/16,04:15:00 - AM
28.642,8/3/16,04:30:00 - AM
28.642,8/3/16,04:45:00 - AM
28.642,8/3/16,06:45:00 - AM
28.642,9/3/16,02:45:00 - AM
28.642,9/3/16,03:00:00 - AM
28.642,9/3/16,03:15:00 - AM
28.642,11/3/16,10:15:00 - PM
28.642,11/3/16,10:30:00 - PM
28.642,12/3/16,12:00:00 - AM
28.642,12/3/16,12:15:00 - AM
28.642,12/3/16,12:30:00 - AM
28.642,12/3/16,12:45:00 - AM
28.642,12/3/16,01:00:00 - AM
28.642,12/3/16,01:15:00 - AM
28.642,12/3/16,01:30:00 - AM
28.642,12/3/16,01:45:00 - AM
28.642,12/3/16,02:00:00 - AM
28.642,12/3/16,02:15:00 - AM
28.642,12/3/16,02:45:00 - AM
28.642,12/3/16,03:00:00 - AM
28.642,12/3/16,08:15:00 - PM
28.642,12/3/16,09:30:00 - PM
28.642,3/13/16,12:00:00 - AM
28.642,3/14/16,04:45:00 - AM
28.642,3/15/16,12:45:00 - AM
28.642,3/15/16,01:00:00 - AM
28.642,4/17/16,03:00:00 - AM
28.642,4/17/16,03:15:00 - AM
28.642,4/17/16,09:15:00 - PM
28.642,4/18/16,11:00:00 - PM
28.642,4/21/16,08:00:00 - AM
28.642,4/21/16,06:00:00 - PM
28.642,4/21/16,06:15:00 - PM
28.642,4/22/16,12:00:00 - AM
28.642,4/22/16,01:00:00 - AM
28.642,4/23/16,08:00:00 - AM
28.642,4/23/16,01:15:00 - PM
28.642,4/23/16,03:30:00 - PM
28.642,4/23/16,05:15:00 - PM
28.642,4/24/16,11:00:00 - AM
28.642,4/24/16,04:30:00 - PM
28.642,4/25/16,07:45:00 - AM
28.642,4/27/16,09:45:00 - PM
28.642,4/27/16,11:30:00 - PM
28.642,4/28/16,12:45:00 - AM
28.642,4/28/16,02:00:00 - AM
28.642,4/28/16,03:30:00 - AM
28.642,4/28/16,09:00:00 - AM
28.642,4/28/16,01:15:00 - PM
28.642,4/28/16,02:30:00 - PM
28.642,4/29/16,10:45:00 - AM
28.642,4/29/16,01:30:00 - PM
